FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
2019-06-24,1.5250,1.9470,,,1,0.13,限制大额申购,开放赎回,,,,
2019-06-21,1.5230,1.9450,,,1,0.13,限制大额申购,开放赎回,,,,
2019-06-20,1.5210,1.9430,,,1,0.53,限制大额申购,开放赎回,,,,
2019-06-19,1.5130,1.9350,,,1,0.13,限制大额申购,开放赎回,,,,
2019-06-18,1.5110,1.9330,,,1,0.13,限制大额申购,开放赎回,,,,
2019-06-17,1.5090,1.9310,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-06-14,1.5100,1.9320,,,1,0.00,限制大额申购,开放赎回,,,,
2019-06-13,1.5100,1.9320,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-06-12,1.5110,1.9330,,,1,0.00,限制大额申购,开放赎回,,,,
2019-06-11,1.5110,1.9330,,,1,0.27,限制大额申购,开放赎回,,,,
2019-06-10,1.5070,1.9290,,,1,0.13,限制大额申购,开放赎回,,,,
2019-06-06,1.5050,1.9270,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-06-05,1.5060,1.9280,,,1,0.00,限制大额申购,开放赎回,,,,
2019-06-04,1.5060,1.9280,,,1,0.07,限制大额申购,开放赎回,,,,
2019-06-03,1.5050,1.9270,,,1,0.13,限制大额申购,开放赎回,,,,
2019-05-31,1.5030,1.9250,,,1,0.07,限制大额申购,开放赎回,,,,
2019-05-30,1.5020,1.9240,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-05-29,1.5030,1.9250,,,1,0.00,限制大额申购,开放赎回,,,,
2019-05-28,1.5030,1.9250,,,1,0.13,限制大额申购,开放赎回,,,,
2019-05-27,1.5010,1.9230,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-05-24,1.5030,1.9250,,,1,0.07,限制大额申购,开放赎回,,,,
2019-05-23,1.5020,1.9240,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-05-22,1.5030,1.9250,,,1,0.00,限制大额申购,开放赎回,,,,
2019-05-21,1.5030,1.9250,,,1,0.07,限制大额申购,开放赎回,,,,
2019-05-20,1.5020,1.9240,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-05-17,1.5030,1.9250,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-05-16,1.5050,1.9270,,,1,0.07,限制大额申购,开放赎回,,,,
2019-05-15,1.5040,1.9260,,,1,0.27,限制大额申购,开放赎回,,,,
2019-05-14,1.5000,1.9220,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-05-13,1.5020,1.9240,,,1,0.07,限制大额申购,开放赎回,,,,
2019-05-10,1.5010,1.9230,,,1,0.27,限制大额申购,开放赎回,,,,
2019-05-09,1.4970,1.9190,,,1,0.00,限制大额申购,开放赎回,,,,
2019-05-08,1.4970,1.9190,,,1,0.00,限制大额申购,开放赎回,,,,
2019-05-07,1.4970,1.9190,,,1,0.20,限制大额申购,开放赎回,,,,
2019-05-06,1.4940,1.9160,,,1,-0.20,限制大额申购,开放赎回,,,,
2019-04-30,1.4970,1.9190,,,1,0.20,限制大额申购,开放赎回,,,,
2019-04-29,1.4940,1.9160,,,1,0.13,限制大额申购,开放赎回,,,,
2019-04-26,1.4920,1.9140,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-25,1.4930,1.9150,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-24,1.4940,1.9160,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-23,1.4950,1.9170,,,1,0.00,限制大额申购,开放赎回,,,,
2019-04-22,1.4950,1.9170,,,1,-0.27,限制大额申购,开放赎回,,,,
2019-04-19,1.4990,1.9210,,,1,0.13,限制大额申购,开放赎回,,,,
2019-04-18,1.4970,1.9190,,,1,0.07,限制大额申购,开放赎回,,,,
2019-04-17,1.4960,1.9180,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-16,1.4970,1.9190,,,1,0.13,限制大额申购,开放赎回,,,,
2019-04-15,1.4950,1.9170,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-04-12,1.4970,1.9190,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-11,1.4980,1.9200,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-04-10,1.5000,1.9220,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-09,1.5010,1.9230,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-08,1.5020,1.9240,,,1,0.00,限制大额申购,开放赎回,,,,
2019-04-04,1.5020,1.9240,,,1,0.07,限制大额申购,开放赎回,,,,
2019-04-03,1.5010,1.9230,,,1,0.00,限制大额申购,开放赎回,,,,
2019-04-02,1.5010,1.9230,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-04-01,1.5020,1.9240,,,1,0.13,限制大额申购,开放赎回,,,,
2019-03-29,1.5000,1.9220,,,1,0.33,限制大额申购,开放赎回,,,,
2019-03-28,1.4950,1.9170,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-03-27,1.4960,1.9180,,,1,0.07,限制大额申购,开放赎回,,,,
2019-03-26,1.4950,1.9170,,,1,0.00,限制大额申购,开放赎回,,,,
2019-03-25,1.4950,1.9170,,,1,-0.20,限制大额申购,开放赎回,,,,
2019-03-22,1.4980,1.9200,,,1,0.00,限制大额申购,开放赎回,,,,
2019-03-21,1.4980,1.9200,,,1,0.00,限制大额申购,开放赎回,,,,
2019-03-20,1.4980,1.9200,,,1,0.00,限制大额申购,开放赎回,,,,
2019-03-19,1.4980,1.9200,,,1,0.00,限制大额申购,开放赎回,,,,
2019-03-18,1.4980,1.9200,,,1,0.20,限制大额申购,开放赎回,,,,
2019-03-15,1.4950,1.9170,,,1,0.13,限制大额申购,开放赎回,,,,
2019-03-14,1.4930,1.9150,,,1,-0.13,限制大额申购,开放赎回,,,,
2019-03-13,1.4950,1.9170,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-03-12,1.4960,1.9180,,,1,0.07,限制大额申购,开放赎回,,,,
2019-03-11,1.4950,1.9170,,,1,0.13,限制大额申购,开放赎回,,,,
2019-03-08,1.4930,1.9150,,,1,-0.40,限制大额申购,开放赎回,,,,
2019-03-07,1.4990,1.9210,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-03-06,1.5000,1.9220,,,1,0.07,限制大额申购,开放赎回,,,,
2019-03-05,1.4990,1.9210,,,1,0.07,限制大额申购,开放赎回,,,,
2019-03-04,1.4980,1.9200,,,1,0.13,限制大额申购,开放赎回,,,,
2019-03-01,1.4960,1.9180,,,1,0.20,限制大额申购,开放赎回,,,,
2019-02-28,1.4930,1.9150,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-02-27,1.4940,1.9160,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-02-26,1.4950,1.9170,,,1,-0.33,限制大额申购,开放赎回,,,,
2019-02-25,1.5000,1.9220,,,1,1.15,限制大额申购,开放赎回,,,,
2019-02-22,1.4830,1.9050,,,1,0.61,限制大额申购,开放赎回,,,,
2019-02-21,1.4740,1.8960,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-02-20,1.4750,1.8970,,,1,0.14,限制大额申购,开放赎回,,,,
2019-02-19,1.4730,1.8950,,,1,-0.14,限制大额申购,开放赎回,,,,
2019-02-18,1.4750,1.8970,,,1,0.48,限制大额申购,开放赎回,,,,
2019-02-15,1.4680,1.8900,,,1,-0.34,限制大额申购,开放赎回,,,,
2019-02-14,1.4730,1.8950,,,1,0.00,限制大额申购,开放赎回,,,,
2019-02-13,1.4730,1.8950,,,1,0.41,限制大额申购,开放赎回,,,,
2019-02-12,1.4670,1.8890,,,1,0.14,限制大额申购,开放赎回,,,,
2019-02-11,1.4650,1.8870,,,1,0.21,限制大额申购,开放赎回,,,,
2019-02-01,1.4620,1.8840,,,1,0.14,限制大额申购,开放赎回,,,,
2019-01-31,1.4600,1.8820,,,1,0.21,限制大额申购,开放赎回,,,,
2019-01-30,1.4570,1.8790,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-01-29,1.4580,1.8800,,,1,0.07,限制大额申购,开放赎回,,,,
2019-01-28,1.4570,1.8790,,,1,0.00,限制大额申购,开放赎回,,,,
2019-01-25,1.4570,1.8790,,,1,0.14,限制大额申购,开放赎回,,,,
2019-01-24,1.4550,1.8770,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-01-23,1.4560,1.8780,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-01-22,1.4570,1.8790,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-01-21,1.4580,1.8800,,,1,0.07,限制大额申购,开放赎回,,,,
2019-01-18,1.4570,1.8790,,,1,0.14,限制大额申购,开放赎回,,,,
2019-01-17,1.4550,1.8770,,,1,-0.07,限制大额申购,开放赎回,,,,
2019-01-16,1.4560,1.8780,,,1,0.07,限制大额申购,开放赎回,,,,
2019-01-15,1.4550,1.8770,,,1,0.07,限制大额申购,开放赎回,,,,
2019-01-14,1.4540,1.8760,,,1,-0.14,限制大额申购,开放赎回,,,,
2019-01-11,1.4560,1.8780,,,1,0.07,限制大额申购,开放赎回,,,,
2019-01-10,1.4550,1.8770,,,1,0.00,限制大额申购,开放赎回,,,,
2019-01-09,1.4550,1.8770,,,1,0.14,限制大额申购,开放赎回,,,,
2019-01-08,1.4530,1.8750,,,1,0.07,限制大额申购,开放赎回,,,,
2019-01-07,1.4520,1.8740,,,1,0.28,限制大额申购,开放赎回,,,,
2019-01-04,1.4480,1.8700,,,1,0.35,限制大额申购,开放赎回,,,,
2019-01-03,1.4430,1.8650,,,1,0.21,限制大额申购,开放赎回,,,,
2019-01-02,1.4400,1.8620,,,1,0.07,限制大额申购,开放赎回,,,,
2018-12-31,1.4390,1.8610,,,0,,限制大额申购,开放赎回,,,,
2018-12-28,1.4390,1.8610,,,1,0.21,限制大额申购,开放赎回,,,,
2018-12-27,1.4360,1.8580,,,1,0.00,限制大额申购,开放赎回,,,,
2018-12-26,1.4360,1.8580,,,1,0.00,限制大额申购,开放赎回,,,,
2018-12-25,1.4360,1.8580,,,1,-0.14,限制大额申购,开放赎回,,,,
2018-12-24,1.4380,1.8600,,,1,-0.07,限制大额申购,开放赎回,,,,
2018-12-21,1.4390,1.8610,,,1,0.00,限制大额申购,开放赎回,,,,
2018-12-20,1.4390,1.8610,,,1,-0.07,限制大额申购,开放赎回,,,,
2018-12-19,1.4400,1.8620,,,1,-0.11,限制大额申购,开放赎回,0.422,0,,每份派现金0.4220元
2018-12-18,1.8640,1.8640,,,1,-0.21,限制大额申购,开放赎回,,,,
2018-12-17,1.8680,1.8680,,,1,0.05,限制大额申购,开放赎回,,,,
2018-12-14,1.8670,1.8670,,,1,-0.21,限制大额申购,开放赎回,,,,
2018-12-13,1.8710,1.8710,,,1,0.16,限制大额申购,开放赎回,,,,
2018-12-12,1.8680,1.8680,,,1,0.05,限制大额申购,开放赎回,,,,
2018-12-11,1.8670,1.8670,,,1,0.05,限制大额申购,开放赎回,,,,
2018-12-10,1.8660,1.8660,,,1,0.05,限制大额申购,开放赎回,,,,
2018-12-07,1.8650,1.8650,,,1,0.05,限制大额申购,开放赎回,,,,
2018-12-06,1.8640,1.8640,,,1,-0.05,限制大额申购,开放赎回,,,,
2018-12-05,1.8650,1.8650,,,1,-0.05,限制大额申购,开放赎回,,,,
2018-12-04,1.8660,1.8660,,,1,0.16,限制大额申购,开放赎回,,,,
2018-12-03,1.8630,1.8630,,,1,0.27,限制大额申购,开放赎回,,,,
2018-11-30,1.8580,1.8580,,,1,0.05,限制大额申购,开放赎回,,,,
2018-11-29,1.8570,1.8570,,,1,0.05,限制大额申购,开放赎回,,,,
2018-11-28,1.8560,1.8560,,,1,0.11,限制大额申购,开放赎回,,,,
2018-11-27,1.8540,1.8540,,,1,-0.05,限制大额申购,开放赎回,,,,
2018-11-26,1.8550,1.8550,,,1,0.00,限制大额申购,开放赎回,,,,
2018-11-23,1.8550,1.8550,,,1,-0.22,限制大额申购,开放赎回,,,,
2018-11-22,1.8590,1.8590,,,1,0.00,限制大额申购,开放赎回,,,,
2018-11-21,1.8590,1.8590,,,1,0.00,限制大额申购,开放赎回,,,,
2018-11-20,1.8590,1.8590,,,1,0.00,限制大额申购,开放赎回,,,,
2018-11-19,1.8590,1.8590,,,1,0.11,限制大额申购,开放赎回,,,,
2018-11-16,1.8570,1.8570,,,1,0.27,限制大额申购,开放赎回,,,,
2018-11-15,1.8520,1.8520,,,1,0.16,限制大额申购,开放赎回,,,,
2018-11-14,1.8490,1.8490,,,1,0.27,限制大额申购,开放赎回,,,,
2018-11-13,1.8440,1.8440,,,1,0.05,限制大额申购,开放赎回,,,,
2018-11-12,1.8430,1.8430,,,1,0.11,限制大额申购,开放赎回,,,,
2018-11-09,1.8410,1.8410,,,1,-0.05,限制大额申购,开放赎回,,,,
2018-11-08,1.8420,1.8420,,,1,0.00,限制大额申购,开放赎回,,,,
2018-11-07,1.8420,1.8420,,,1,0.11,限制大额申购,开放赎回,,,,
2018-11-06,1.8400,1.8400,,,1,0.16,限制大额申购,开放赎回,,,,
2018-11-05,1.8370,1.8370,,,1,0.00,限制大额申购,开放赎回,,,,
2018-11-02,1.8370,1.8370,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-11-01,1.8390,1.8390,,,1,0.22,限制大额申购,开放赎回,,,,
2018-10-31,1.8350,1.8350,,,1,0.05,限制大额申购,开放赎回,,,,
2018-10-30,1.8340,1.8340,,,1,0.05,限制大额申购,开放赎回,,,,
2018-10-29,1.8330,1.8330,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-26,1.8310,1.8310,,,1,0.05,限制大额申购,开放赎回,,,,
2018-10-25,1.8300,1.8300,,,1,0.16,限制大额申购,开放赎回,,,,
2018-10-24,1.8270,1.8270,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-23,1.8250,1.8250,,,1,0.05,限制大额申购,开放赎回,,,,
2018-10-22,1.8240,1.8240,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-19,1.8220,1.8220,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-18,1.8200,1.8200,,,1,0.06,限制大额申购,开放赎回,,,,
2018-10-17,1.8190,1.8190,,,1,0.06,限制大额申购,开放赎回,,,,
2018-10-16,1.8180,1.8180,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-10-15,1.8190,1.8190,,,1,0.00,限制大额申购,开放赎回,,,,
2018-10-12,1.8190,1.8190,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-11,1.8170,1.8170,,,1,0.00,限制大额申购,开放赎回,,,,
2018-10-10,1.8170,1.8170,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-09,1.8150,1.8150,,,1,0.11,限制大额申购,开放赎回,,,,
2018-10-08,1.8130,1.8130,,,1,0.00,限制大额申购,开放赎回,,,,
2018-09-28,1.8130,1.8130,,,1,0.11,限制大额申购,开放赎回,,,,
2018-09-27,1.8110,1.8110,,,1,0.06,限制大额申购,开放赎回,,,,
2018-09-26,1.8100,1.8100,,,1,0.11,限制大额申购,开放赎回,,,,
2018-09-25,1.8080,1.8080,,,1,0.00,限制大额申购,开放赎回,,,,
2018-09-21,1.8080,1.8080,,,1,0.11,限制大额申购,开放赎回,,,,
2018-09-20,1.8060,1.8060,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-09-19,1.8080,1.8080,,,1,0.06,限制大额申购,开放赎回,,,,
2018-09-18,1.8070,1.8070,,,1,0.11,限制大额申购,开放赎回,,,,
2018-09-17,1.8050,1.8050,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-09-14,1.8060,1.8060,,,1,0.06,限制大额申购,开放赎回,,,,
2018-09-13,1.8050,1.8050,,,1,0.06,限制大额申购,开放赎回,,,,
2018-09-12,1.8040,1.8040,,,1,0.06,限制大额申购,开放赎回,,,,
2018-09-11,1.8030,1.8030,,,1,0.00,限制大额申购,开放赎回,,,,
2018-09-10,1.8030,1.8030,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-09-07,1.8050,1.8050,,,1,0.00,限制大额申购,开放赎回,,,,
2018-09-06,1.8050,1.8050,,,1,0.00,限制大额申购,开放赎回,,,,
2018-09-05,1.8050,1.8050,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-09-04,1.8060,1.8060,,,1,0.00,限制大额申购,开放赎回,,,,
2018-09-03,1.8060,1.8060,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-08-31,1.8080,1.8080,,,1,0.11,限制大额申购,开放赎回,,,,
2018-08-30,1.8060,1.8060,,,1,0.06,限制大额申购,开放赎回,,,,
2018-08-29,1.8050,1.8050,,,1,0.00,限制大额申购,开放赎回,,,,
2018-08-28,1.8050,1.8050,,,1,0.00,限制大额申购,开放赎回,,,,
2018-08-27,1.8050,1.8050,,,1,0.00,限制大额申购,开放赎回,,,,
2018-08-24,1.8050,1.8050,,,1,0.06,限制大额申购,开放赎回,,,,
2018-08-23,1.8040,1.8040,,,1,0.11,限制大额申购,开放赎回,,,,
2018-08-22,1.8020,1.8020,,,1,0.06,限制大额申购,开放赎回,,,,
2018-08-21,1.8010,1.8010,,,1,0.00,限制大额申购,开放赎回,,,,
2018-08-20,1.8010,1.8010,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-08-17,1.8020,1.8020,,,1,-0.22,限制大额申购,开放赎回,,,,
2018-08-16,1.8060,1.8060,,,1,-0.17,限制大额申购,开放赎回,,,,
2018-08-15,1.8090,1.8090,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-08-14,1.8100,1.8100,,,1,0.00,限制大额申购,开放赎回,,,,
2018-08-13,1.8100,1.8100,,,1,-0.17,限制大额申购,开放赎回,,,,
2018-08-10,1.8130,1.8130,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-08-09,1.8140,1.8140,,,1,-0.17,限制大额申购,开放赎回,,,,
2018-08-08,1.8170,1.8170,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-08-07,1.8190,1.8190,,,1,0.28,限制大额申购,开放赎回,,,,
2018-08-06,1.8140,1.8140,,,1,0.00,限制大额申购,开放赎回,,,,
2018-08-03,1.8140,1.8140,,,1,0.17,限制大额申购,开放赎回,,,,
2018-08-02,1.8110,1.8110,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-08-01,1.8120,1.8120,,,1,0.00,限制大额申购,开放赎回,,,,
2018-07-31,1.8120,1.8120,,,1,0.28,限制大额申购,开放赎回,,,,
2018-07-30,1.8070,1.8070,,,1,0.11,限制大额申购,开放赎回,,,,
2018-07-27,1.8050,1.8050,,,1,0.17,限制大额申购,开放赎回,,,,
2018-07-26,1.8020,1.8020,,,1,0.00,限制大额申购,开放赎回,,,,
2018-07-25,1.8020,1.8020,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-24,1.8010,1.8010,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-07-23,1.8020,1.8020,,,1,0.28,限制大额申购,开放赎回,,,,
2018-07-20,1.7970,1.7970,,,1,0.22,限制大额申购,开放赎回,,,,
2018-07-19,1.7930,1.7930,,,1,0.17,限制大额申购,开放赎回,,,,
2018-07-18,1.7900,1.7900,,,1,0.11,限制大额申购,开放赎回,,,,
2018-07-17,1.7880,1.7880,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-16,1.7870,1.7870,,,1,0.11,限制大额申购,开放赎回,,,,
2018-07-13,1.7850,1.7850,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-12,1.7840,1.7840,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-11,1.7830,1.7830,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-10,1.7820,1.7820,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-07-09,1.7840,1.7840,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-06,1.7830,1.7830,,,1,0.00,限制大额申购,开放赎回,,,,
2018-07-05,1.7830,1.7830,,,1,0.11,限制大额申购,开放赎回,,,,
2018-07-04,1.7810,1.7810,,,1,0.06,限制大额申购,开放赎回,,,,
2018-07-03,1.7800,1.7800,,,1,0.11,限制大额申购,开放赎回,,,,
2018-07-02,1.7780,1.7780,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-30,1.7770,1.7770,,,0,,限制大额申购,开放赎回,,,,
2018-06-29,1.7770,1.7770,,,1,0.28,限制大额申购,开放赎回,,,,
2018-06-28,1.7720,1.7720,,,1,0.11,限制大额申购,开放赎回,,,,
2018-06-27,1.7700,1.7700,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-26,1.7690,1.7690,,,1,0.00,限制大额申购,开放赎回,,,,
2018-06-25,1.7690,1.7690,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-06-22,1.7710,1.7710,,,1,0.11,限制大额申购,开放赎回,,,,
2018-06-21,1.7690,1.7690,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-20,1.7680,1.7680,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-19,1.7670,1.7670,,,1,0.00,限制大额申购,开放赎回,,,,
2018-06-15,1.7670,1.7670,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-14,1.7660,1.7660,,,1,0.00,限制大额申购,开放赎回,,,,
2018-06-13,1.7660,1.7660,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-12,1.7650,1.7650,,,1,0.00,限制大额申购,开放赎回,,,,
2018-06-11,1.7650,1.7650,,,1,0.00,限制大额申购,开放赎回,,,,
2018-06-08,1.7650,1.7650,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-07,1.7640,1.7640,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-06-06,1.7650,1.7650,,,1,0.06,限制大额申购,开放赎回,,,,
2018-06-05,1.7640,1.7640,,,1,0.00,限制大额申购,开放赎回,,,,
2018-06-04,1.7640,1.7640,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-06-01,1.7650,1.7650,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-31,1.7660,1.7660,,,1,0.00,限制大额申购,开放赎回,,,,
2018-05-30,1.7660,1.7660,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-29,1.7670,1.7670,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-28,1.7680,1.7680,,,1,0.06,限制大额申购,开放赎回,,,,
2018-05-25,1.7670,1.7670,,,1,0.11,限制大额申购,开放赎回,,,,
2018-05-24,1.7650,1.7650,,,1,0.06,限制大额申购,开放赎回,,,,
2018-05-23,1.7640,1.7640,,,1,0.06,限制大额申购,开放赎回,,,,
2018-05-22,1.7630,1.7630,,,1,0.17,限制大额申购,开放赎回,,,,
2018-05-21,1.7600,1.7600,,,1,0.06,限制大额申购,开放赎回,,,,
2018-05-18,1.7590,1.7590,,,1,0.00,限制大额申购,开放赎回,,,,
2018-05-17,1.7590,1.7590,,,1,0.00,限制大额申购,开放赎回,,,,
2018-05-16,1.7590,1.7590,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-15,1.7600,1.7600,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-14,1.7610,1.7610,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-11,1.7620,1.7620,,,1,0.00,限制大额申购,开放赎回,,,,
2018-05-10,1.7620,1.7620,,,1,0.06,限制大额申购,开放赎回,,,,
2018-05-09,1.7610,1.7610,,,1,-0.17,限制大额申购,开放赎回,,,,
2018-05-08,1.7640,1.7640,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-07,1.7650,1.7650,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-05-04,1.7660,1.7660,,,1,0.11,限制大额申购,开放赎回,,,,
2018-05-03,1.7640,1.7640,,,1,0.00,限制大额申购,开放赎回,,,,
2018-05-02,1.7640,1.7640,,,1,0.00,限制大额申购,开放赎回,,,,
2018-04-27,1.7640,1.7640,,,1,0.00,限制大额申购,开放赎回,,,,
2018-04-26,1.7640,1.7640,,,1,-0.17,限制大额申购,开放赎回,,,,
2018-04-25,1.7670,1.7670,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-04-24,1.7680,1.7680,,,1,0.11,限制大额申购,开放赎回,,,,
2018-04-23,1.7660,1.7660,,,1,-0.23,限制大额申购,开放赎回,,,,
2018-04-20,1.7700,1.7700,,,1,-0.11,限制大额申购,开放赎回,,,,
2018-04-19,1.7720,1.7720,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-04-18,1.7730,1.7730,,,1,1.03,限制大额申购,开放赎回,,,,
2018-04-17,1.7550,1.7550,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-04-16,1.7560,1.7560,,,1,0.11,限制大额申购,开放赎回,,,,
2018-04-13,1.7540,1.7540,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-04-12,1.7550,1.7550,,,1,0.06,限制大额申购,开放赎回,,,,
2018-04-11,1.7540,1.7540,,,1,0.11,限制大额申购,开放赎回,,,,
2018-04-10,1.7520,1.7520,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-04-09,1.7530,1.7530,,,1,0.23,限制大额申购,开放赎回,,,,
2018-04-04,1.7490,1.7490,,,1,0.06,限制大额申购,开放赎回,,,,
2018-04-03,1.7480,1.7480,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-04-02,1.7490,1.7490,,,1,0.06,限制大额申购,开放赎回,,,,
2018-03-30,1.7480,1.7480,,,1,0.17,限制大额申购,开放赎回,,,,
2018-03-29,1.7450,1.7450,,,1,0.00,限制大额申购,开放赎回,,,,
2018-03-28,1.7450,1.7450,,,1,0.11,限制大额申购,开放赎回,,,,
2018-03-27,1.7430,1.7430,,,1,0.11,限制大额申购,开放赎回,,,,
2018-03-26,1.7410,1.7410,,,1,0.06,限制大额申购,开放赎回,,,,
2018-03-23,1.7400,1.7400,,,1,0.06,限制大额申购,开放赎回,,,,
2018-03-22,1.7390,1.7390,,,1,0.17,限制大额申购,开放赎回,,,,
2018-03-21,1.7360,1.7360,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-03-20,1.7370,1.7370,,,1,0.17,限制大额申购,开放赎回,,,,
2018-03-19,1.7340,1.7340,,,1,0.00,限制大额申购,开放赎回,,,,
2018-03-16,1.7340,1.7340,,,1,-0.06,限制大额申购,开放赎回,,,,
2018-03-15,1.7350,1.7350,,,1,0.00,限制大额申购,开放赎回,,,,
2018-03-14,1.7350,1.7350,,,1,-0.12,限制大额申购,开放赎回,,,,
2018-03-13,1.7370,1.7370,,,1,-0.12,限制大额申购,开放赎回,,,,
2018-03-12,1.7390,1.7390,,,1,0.17,限制大额申购,开放赎回,,,,
2018-03-09,1.7360,1.7360,,,1,0.12,限制大额申购,开放赎回,,,,
2018-03-08,1.7340,1.7340,,,1,0.06,限制大额申购,开放赎回,,,,
2018-03-07,1.7330,1.7330,,,1,0.00,限制大额申购,开放赎回,,,,
2018-03-06,1.7330,1.7330,,,1,0.06,限制大额申购,开放赎回,,,,
2018-03-05,1.7320,1.7320,,,1,0.00,限制大额申购,开放赎回,,,,
2018-03-02,1.7320,1.7320,,,1,-0.12,限制大额申购,开放赎回,,,,
2018-03-01,1.7340,1.7340,,,1,0.06,限制大额申购,开放赎回,,,,
2018-02-28,1.7330,1.7330,,,1,0.12,限制大额申购,开放赎回,,,,
2018-02-27,1.7310,1.7310,,,1,0.17,限制大额申购,开放赎回,,,,
2018-02-26,1.7280,1.7280,,,1,0.23,限制大额申购,开放赎回,,,,
2018-02-23,1.7240,1.7240,,,1,0.06,限制大额申购,开放赎回,,,,
2018-02-22,1.7230,1.7230,,,1,0.29,限制大额申购,开放赎回,,,,
2018-02-14,1.7180,1.7180,,,1,0.06,限制大额申购,开放赎回,,,,
